Term,pval,fdr,nes,es,gene
GO_Biological_Process_2023__Positive Regulation Of Cation Channel Activity (GO:2001259),0.8964824120603015,1.0,0.7221794407135183,0.35402404091412804,STAC3;CALM3;APEX1;HTT;CALM1;PPP3CB;PPP3CA;P2RY6;ANK2;AKAP6;CTSS;PPP3CC;PPP3R2;AKAP5;PKD2;CALM2
GO_Molecular_Function_2023__Transforming Growth Factor Beta Binding (GO:0050431),0.8969387755102041,1.0,0.6984937725947314,0.35609636738691586,TGFB3
GO_Biological_Process_2023__Positive Regulation Of Cell Projection Organization (GO:0031346),0.897,1.0,0.8284227554510601,0.4021970207336668,AVIL;PLXNC1;CUX2;TWF1;MAGI2;CDKL3;DPYSL3;CHODL;CBFA2T2;FBXW8;ARHGAP35;CAMK2B;ZNF804A;NTRK2;S100A9;CUX1;METRN;NCOA2;RAPGEF1;CAPRIN2;CAMK1D;PRKCI;ARSB;NDRG4;CDKL5;SETX;SCARB2;ROBO1;RAPGEF2;WNT5A;PRKD1;TIAM2;MAP3K13;GPC2;PLXNA2
GO_Molecular_Function_2023__N-acetyltransferase Activity (GO:0008080),0.8971486761710794,1.0,0.709627524779114,0.36366667914050355,NAT14;GNPNAT1;ESCO2;HGSNAT;SATL1;NAA50;CREBBP
GO_Biological_Process_2023__acetyl-CoA Metabolic Process (GO:0006084),0.8974358974358975,1.0,-0.7034025566683753,-0.1955649930960822,PPCS;ACAT1
GO_Biological_Process_2023__Cellular Response To Insulin Stimulus (GO:0032869),0.898,1.0,0.8272418815801488,0.39955461171846124,PLA2G1B;PIK3R1;AKT2;RAB8A;GSK3A;C2CD5;SHC1;USF1;FER;INSR;PDK4;SLC27A4;AP3S1;LPIN3;GAB1;PRKDC;FOXC2;PRKCI;IRS4;CPEB2;SLC39A14;PDPK1
GO_Biological_Process_2023__Inorganic Cation Transmembrane Transport (GO:0098662),0.899,1.0,0.8873516229323991,0.42654300918065746,SLC6A13;SLC6A2;SLC11A2;TRPC5;ATP2A1;ABCC9;SLC6A12;SLC39A3;ATP6V0E1;SCNN1G;KCNA6;TRPC4AP;CACNA1A;KCNN2;TMEM175;TMEM165;ATP2C2;SLC8A3;ABCB8;CLU;MCOLN1;SLC1A3;SLC30A5;KCNH2;ATP6V1C1;KCNK15;HVCN1;SLC30A10;SLC41A2;ATP6V1H;ATP6V0C;SLC6A16;KCNC3;PKD1;TRPM4;ATP6AP2;ATP6V0E2;TRPC3;HCN1;CACNA1C;SLC39A4;ATP6V0A2;ASIC3;ANO6;KCNG3;KCNK10;SLC4A8;SLC36A1;ATP6V0D1;SLC12A4;ASIC4;KCNK17;TRPM3
GO_Biological_Process_2023__Morphogenesis Of An Epithelium (GO:0002009),0.8991935483870968,1.0,0.7065599816790403,0.3541854425042648,KDM2B;TIMELESS;KLK14;ARHGAP12
GO_Biological_Process_2023__Heterotypic Cell-Cell Adhesion (GO:0034113),0.8991935483870968,1.0,0.7215981171824403,0.3621270001704716,PKP2;IZUMO1
GO_Biological_Process_2023__Protein Localization To Plasma Membrane (GO:0072659),0.9,1.0,0.8465724889610478,0.4041675001326997,ANK1;PKP2;RAB3C;RAB8A;FYB2;GAK;EHD2;C2CD5;FGF13;RAB40A;RAPGEF6;LRP6;TMED2;TESC;LRPAP1;EFR3A;SEC16A;ZDHHC2;FCHO2;CACNB2;ZDHHC22;ZFYVE27;ADIPOQ;PACS2;PRAM1;STXBP1;EMP2;RAB3A;RAB40AL;ZDHHC23;PSMD10;SMURF1;RAPGEF2;RAB3D;CAV3;F11R;TNF;IKBKB;KCNB2
GO_Biological_Process_2023__High-Density Lipoprotein Particle Remodeling (GO:0034375),0.9001029866117405,1.0,0.6827207728807583,0.35501756446220467,LCAT;PLTP;APOA1;CETP;APOA4
GO_Molecular_Function_2023__Protein Phosphatase 1 Binding (GO:0008157),0.90134994807892,1.0,0.6721061952134255,0.34878940446773204,PPP1R3D;PPP1R3F;SHOC2
GO_Molecular_Function_2023__Protein Tyrosine Phosphatase Activity (GO:0004725),0.902,1.0,0.8065729917802927,0.39450768739566533,PPP2CA;DUSP15;TIMM50;PTPRA;PTK2;PTPRS;PTPRH;PTPN1;DUSP6;PTPN22;PTPN6;UBASH3B;PTEN;PTPN11;TNS2;CDKN3;DUSP5;CDC25B;PTPRN2;DUSP16;PTPRG;MTMR7;PTP4A1;PTPRB;PTPRJ;PTPRD;PTPRZ1;PTPRT;PTP4A3;PTPRE;DUSP7;PTPRR;EYA4;PTPN3;DUSP1
GO_Biological_Process_2023__Membrane Lipid Biosynthetic Process (GO:0046467),0.902,1.0,0.7839670773834597,0.38882034186645065,SPHK2;CSNK1G2;ORMDL2;SPTLC1;ELOVL7;SGPP1;CERS5;SPTLC2;ELOVL6;PRKD2;SPTSSA;SGPL1;SPTLC3;PRKD1;ELOVL5;B3GNT5;SAMD8;GDF1;SPHK1
GO_Biological_Process_2023__Regulation Of Steroid Biosynthetic Process (GO:0050810),0.9022869022869023,1.0,0.6683329275641501,0.3501457612460152,CGA;DGKQ;BMP5;NR0B1
GO_Molecular_Function_2023__Ankyrin Binding (GO:0030506),0.9023638232271326,1.0,0.6645611945505822,0.3427820273966498,PLEC;RHAG;FLNC;RHCG;NRCAM;OBSCN
GO_Biological_Process_2023__Regulation Of Behavior (GO:0050795),0.9024640657084189,1.0,0.6887211567572503,0.35745980771843844,CNTNAP4;ZFHX3;HOXA1;GNB3
GO_Biological_Process_2023__Response To Hexose (GO:0009746),0.9031281533804238,1.0,0.6817373721336192,0.3440749903722645,EIF2B1;TCF7L2;GYS2
GO_Biological_Process_2023__Positive Regulation Of Microtubule Polymerization (GO:0031116),0.9035175879396985,1.0,0.6909947326399484,0.3492920123032319,RAC1;MAPRE1;SLAIN2;CDK5RAP2;MECP2;NAV3
GO_Biological_Process_2023__Negative Regulation Of Cytokine Production Involved In Inflammatory Response (GO:1900016),0.9036885245901639,1.0,0.6698112234182036,0.3419911506881739,NLRP7;MEFV;PYCARD;CUEDC2;ABCD2;SIRPA;EXTL3;MACIR;TREM2
GO_Molecular_Function_2023__Potassium Channel Activity (GO:0005267),0.904,1.0,0.8048206404141965,0.3903449143268249,ABCC9;KCNA6;KCNN2;TMEM175;KCNH2;KCNK15;KCNC3;HCN1;KCNE5;GRIK2;KCNK10;TMEM38A;KCNK17;KCNMA1;KCNV2;GRIK5;GRIK1
GO_Biological_Process_2023__Cyclic-Nucleotide-Mediated Signaling (GO:0019935),0.9046184738955824,1.0,0.7386437860826623,0.3693116739352871,NUDT4;RAPGEF3;PRSS8;ATF1;DGKQ;ADCY2;GHRHR;ADGRG6
GO_Biological_Process_2023__Atrioventricular Valve Morphogenesis (GO:0003181),0.9047619047619048,1.0,-0.7877917820805893,-0.22488864142538975,SMAD4;HEY1;SLIT1;SMAD6;HEY2;BMP2;SOX4;TGFB2;AXIN2;BMPR2;TGFBR2;MDM4;GATA4;HEYL;NOTCH1;EFNA1;OLFM1;ZFPM1;BMPR1A
GO_Molecular_Function_2023__Oxidoreduction-Driven Active Transmembrane Transporter Activity (GO:0015453),0.9049049049049049,1.0,0.7595936830608572,0.3729050765992403,NDUFA5;NDUFA12;COX7C;NDUFS6;NDUFS4;NDUFB2;NDUFA2;NDUFA9;COX4I1;NDUFA4;NDUFC1;NDUFA7;NDUFA3;NDUFB10;NDUFB7;NDUFB9;NDUFS2;UQCRB;COX6B1;COX4I2;NDUFA1;COX7B;NDUFV3;NDUFA8
GO_Biological_Process_2023__Regulation Of Neuron Differentiation (GO:0045664),0.905,1.0,0.7891141357460413,0.38789270870803666,DKK1;NEUROG1;CPNE1;MOSMO;YWHAG;CDK5RAP1;TCF3;ZFHX3;VWC2;DTX1;CDK5RAP2;FGFR1;CALR;MEF2C;TRIM32
GO_Biological_Process_2023__Protein Localization To Membrane (GO:0072657),0.905,1.0,0.860811605562128,0.41136458147111865,LIN7A;ANK1;PKP2;RAB3C;RAB8A;ABHD17A;MAGI2;FYB2;TM9SF4;GAK;EHD2;C2CD5;FGF13;RAB11B;RAB40A;RAPGEF6;LRP6;TMED2;TESC;CYP46A1;LRPAP1;AP3D1;AP4M1;EFR3A;LIN7B;SEC16A;TM9SF1;ZDHHC2;TMEM147;FCHO2;CACNB2;ZDHHC22;ZFYVE27;BRAF;NUP54;ADIPOQ;PACS2;THY1;PRAM1;STXBP1;EMP2;RAB3A;RAB40AL;ZDHHC23;TM9SF3;PSMD10;ARL5B;SMURF1;ARL3;RAPGEF2;RAB3D;CAV3;SH3PXD2B;F11R;TNF;IKBKB;KCNB2
GO_Biological_Process_2023__Regulation Of Anatomical Structure Morphogenesis (GO:0022603),0.905,1.0,0.8278243299765676,0.4006017889522312,GDNF;LARP4;FITM2;KRIT1;RAPGEF3;CDK5;BMPER;ARHGAP35;LZTS3;STAT2;CLDN3;KRT1;CAMSAP1;RUFY3;GPNMB;CDX2;NOL3;PAK2;MEF2C;EMP2;CLDN4;PDZD8;ZNF135;ZRANB1;PDCD10;BRSK1;CDX1
GO_Biological_Process_2023__Glial Cell Development (GO:0021782),0.9056795131845842,1.0,0.6855246019390423,0.34956648630702014,EIF2B1;NSUN5;APP;S100A9
GO_Biological_Process_2023__Receptor-Mediated Endocytosis (GO:0006898),0.906,1.0,0.8388288106352846,0.40461349253539886,LMBR1L;PIP5K1C;MAGI2;CANX;GAK;AP2A1;CLN3;ACE2;M6PR;DNM2;AP2S1;LRP6;OCRL;LRP3;RABEPK;ITCH;CLEC9A;INSR;FCHO2;DNM1;DAB2;LDLR;RALA;GPR107;SNX9
GO_Biological_Process_2023__Regulation Of Protein Localization (GO:0032880),0.906,1.0,0.8075521823284298,0.3926374833762177,TMEM231;EGF;TRIM46;PRKAA1;DNAJB6;VPS4A;CEP290;RSL1D1;VCPIP1;PIN1;RAB11B;TOR1A;STX10;CEP72;SUMO3;RAB14;GBF1;RAB9A;ABCA2;SUMO4;KIAA0586;VCP;MMD;TRIM38;GPC2
GO_Biological_Process_2023__Regulation Of Stress Fiber Assembly (GO:0051492),0.907,1.0,0.7976395311932916,0.39289857109437154,TACSTD2;PIK3R1;PXN;TGFB3;DYNLL1;RAC1;RAPGEF3;RHPN1;ARHGEF18;FHOD1
GO_Molecular_Function_2023__Cadherin Binding Involved In Cell-Cell Adhesion (GO:0098641),0.9075025693730729,1.0,0.6751616273380148,0.348556586498071,PAK4
GO_Molecular_Function_2023__Cysteine-Type Endopeptidase Inhibitor Activity Involved In Apoptotic Process (GO:0043027),0.9075975359342916,1.0,0.6614178109779255,0.3392147982262288,NAIP;BIRC7;BIRC3;NOL3;TNFAIP8;SNCA;DPEP1
GO_Biological_Process_2023__Gland Development (GO:0048732),0.908908908908909,1.0,0.7978507504875559,0.3901878682061916,FGF10;TGFB3;PTF1A;PRKCSH;TCF21;NRG1;ARHGAP35;CEBPG;SOD1
GO_Biological_Process_2023__Regulation Of Bicellular Tight Junction Assembly (GO:2000810),0.9089958158995816,1.0,0.6476323097537962,0.3408564049761097,PRKACA;PRKCH;F11R;TNF;IKBKB
GO_Biological_Process_2023__Negative Regulation Of Response To External Stimulus (GO:0032102),0.909,1.0,0.8364345238205982,0.4048993029261925,ATG12;CARD8;PCBP2;AURKB;OTULIN;VPS35;CACTIN;TRAFD1;IRGM;LYAR;OCRL;SHARPIN;PPP6C;FEM1A;PTPRS;CYLD;ITCH;DRD1;LPCAT3;YWHAZ;IL13;CLDN3;C1QTNF3;IRAK3;PTEN;ADIPOQ
GO_Biological_Process_2023__Neuron Projection Morphogenesis (GO:0048812),0.909,1.0,0.8437236765176277,0.41247505729709016,CNTNAP2;MAP1B;TRIM46;RAB8A;TMEM106B;PAX2;CPNE1;ZDHHC17;DNM2;APLP1;ADGRB1;CDK5;ANKRD27;POU4F1;BTBD3;TAOK3;ATP7A;APP;ARHGAP35;CNTNAP1;MAP1S;FLRT1;ALCAM;TRIO;KLK8;PTEN;NOL3;KIF20B
GO_Biological_Process_2023__Protein N-linked Glycosylation (GO:0006487),0.909,1.0,0.7847543330350489,0.3873030862488766,B4GALT7;PDCD6;DOLPP1;TMEM165;MAGT1;DAD1;ALG10;PMM2;DPM1;MLEC;SRD5A3;RPN2;ST3GAL1
GO_Biological_Process_2023__Response To Type II Interferon (GO:0034341),0.909,1.0,0.8021049561646003,0.3939675074587095,CAMK2A;SLC22A5;CCL18;CD40;RPL13A;GAPDH;NUB1;GBP1;SHFL;CITED1;MEFV;BST2;GBP6;CCL25;CCL7;DAPK3;CALM1;WNT5A;SIRPA
GO_Biological_Process_2023__Regulation Of Ruffle Assembly (GO:1900027),0.9095528455284553,1.0,0.694526685728617,0.35241566681521724,TACSTD2;DEF8;EPS8L1;USP17L2;UXT;ARHGAP24;NDEL1;PFN1;EPS8;PFN2;SH3YL1;EPS8L3;P2RX4
GO_Biological_Process_2023__Response To Estradiol (GO:0032355),0.9097291875626881,1.0,0.7014304910254929,0.3498457271103803,RUVBL2;POU4F1;SOCS2;STRN3;NCOA3;FAM210B;CCDC62;LCOR
GO_Biological_Process_2023__Purine Nucleotide Metabolic Process (GO:0006163),0.9098196392785571,1.0,0.7212712787851289,0.36154345148200945,NADK2;QPRT;HPRT1;PPAT;GART;MTHFD1;PRPS1;NOX1;G6PD;ME1;GPD1L;IDH1;TP53I3;PRPS2;NMRK2;KMO;SLC4A7;NT5C1B
GO_Biological_Process_2023__Metaphase Plate Congression (GO:0051310),0.9099099099099099,1.0,0.7565499635684093,0.3750476252725677,VPS4A;KIF22;DCTN2;CHMP1A;CDC23;BOD1;NUP62;MAP1S;CHMP7;CENPQ;PINX1;CHMP2A;CENPE;CEP55;RRS1;EML4;SPDL1;TRAPPC12;CHMP4A;KIFC1;NDC80;SPICE1;CHMP3;PDCD6IP;CDCA5;CHMP4C;PSRC1;KPNB1
GO_Biological_Process_2023__Positive Regulation Of Blood Vessel Endothelial Cell Migration (GO:0043536),0.9099099099099099,1.0,0.7383265182771187,0.36418299760746947,FGF18;CD40;FGFR1;PLCG1;PRKD2;FGFBP1;FOXC2;PDPK1
GO_Biological_Process_2023__Positive Regulation Of Mononuclear Cell Migration (GO:0071677),0.9099099099099099,1.0,0.7301646601827152,0.3650589030185399,CREB3;IL12A;MOSPD2;ANO6;CALR;JAM2;CXCL17;S100A14;TNF;CD47
GO_Biological_Process_2023__Positive Regulation Of Neuron Projection Development (GO:0010976),0.91,1.0,0.7904850604445219,0.3847522421222992,AVIL;CUX2;TWF1;MAGI2;DPYSL3;CBFA2T2;ARHGAP35;CAMK2B;ZNF804A;NTRK2;S100A9;DHX36;RAPGEF1;CAPRIN2;CAMK1D;PRKCI;ARSB;NDRG4;SETX;SCARB2;RAPGEF2;WNT5A;PRKD1;BMP5;GPC2
GO_Biological_Process_2023__Myeloid Leukocyte Differentiation (GO:0002573),0.911,1.0,0.7780853818009368,0.3795713161218467,IFNG;TNFSF11;SOCS1
GO_Biological_Process_2023__Negative Regulation Of miRNA Metabolic Process (GO:2000629),0.9114954221770092,1.0,0.6552380967475789,0.3325619942080361,NFATC3;NCOR2;NFATC4;ZNF512B
GO_Biological_Process_2023__Negative Regulation Of miRNA Transcription (GO:1902894),0.9114954221770092,1.0,0.6552380967475789,0.3325619942080361,NFATC3;NCOR2;NFATC4;ZNF512B
GO_Biological_Process_2023__Positive Regulation Of Collagen Metabolic Process (GO:0010714),0.9122807017543859,1.0,0.6670980531507158,0.34344918932340496,TGFB3;VIM;F2R;RUNX1;WNT4;HDAC2
GO_Biological_Process_2023__Midbody Abscission (GO:0061952),0.9127310061601642,1.0,0.655140134141488,0.3420277441320004,VPS4A;CHMP1A;CHMP7;CHMP2A
GO_Biological_Process_2023__Regulation Of Actin Filament Polymerization (GO:0030833),0.9129129129129129,1.0,0.7613672787525267,0.3763152548999557,RASA1;TWF1;ARFGEF1;SSH1;FCHSD1;FER;ARF6;TENM1;SNX9;PYCARD;HAX1;GBA2
GO_Biological_Process_2023__Regulation Of Immunoglobulin Production (GO:0002637),0.9129554655870445,1.0,0.6782848240871893,0.3455693641447297,GPI;DNAJB9;STX4;POLR2D;PHB2;MZB1
GO_Biological_Process_2023__Sterol Metabolic Process (GO:0016125),0.913,1.0,0.7610323102385365,0.37356628613077486,CYP19A1;LCAT;FAXDC2;CYP46A1;SH2D2A;CYP26C1;APOA1;SULT2A1;CYP11B2;GBA2;CETP;CYP11B1;APOA4;PMVK;SOAT2;CYP11A1;HMGCR;APOF;CYP51A1;CYP4V2;NSDHL;SOAT1;ANGPTL3;MSMO1
GO_Biological_Process_2023__Regulation Of Peptide Hormone Secretion (GO:0090276),0.913913913913914,1.0,0.7548983426177133,0.3690260088453186,IFNG;SLC8B1
GO_Biological_Process_2023__Peptidyl-Tyrosine Modification (GO:0018212),0.914,1.0,0.7545951416136532,0.3697537430332531,CLK4;BLK;PTK2;FYN;SRC;FER;INSR;PTPN6;FGFR1;CLK2;PDGFRB;FGR;FLT1;ABL1
GO_Biological_Process_2023__Cellular Response To Transforming Growth Factor Beta Stimulus (GO:0071560),0.914,1.0,0.8081038952951707,0.3953110489200439,PXN;GDF10;FNTA;TGFB3;WNT2;GPI;ZMIZ2;USP15;WWOX;PTK2;SMAD5;SRC;SOX5;ITGB5;CITED1;BMPR1A;MEF2C;APOA1;ID1
GO_Molecular_Function_2023__Acetyltransferase Activity (GO:0016407),0.9141414141414141,1.0,0.6931630635784266,0.35048696555921555,LCAT;NAT14;KAT6A;NAA15;ESCO2;PAFAH1B3;SATL1;ELP3;CREBBP
GO_Biological_Process_2023__Response To Exogenous dsRNA (GO:0043330),0.9142280524722503,1.0,0.6838218288239754,0.34458970017331847,ZCCHC3;IRAK3;IFNE;TLR3;IFNA5;TICAM2;MAVS;IFNA21;PQBP1;IFNA14;RALB;COLEC12;IFNW1
GO_Biological_Process_2023__Regulation Of Monocyte Chemotaxis (GO:0090025),0.9143145161290323,1.0,0.6845292974128275,0.346561579559576,CREB3;MOSPD2;ANO6;CXCL17;S100A14;PLA2G7;DUSP1;CCL5;SERPINE1;GREM1
GO_Biological_Process_2023__Vesicle Organization (GO:0016050),0.915,1.0,0.7946395979162008,0.38596066167553883,PLEKHJ1;VPS4A;TRAPPC13;SAR1B;ZFYVE16;HOOK3;EEA1;TSNARE1;SAR1A;STX10;STX4;SQSTM1;LAPTM4B;DNM1;STX17;CHMP7;TRAPPC6B;USP50;TRAPPC10;PI4K2B;ARFGEF2;TRAPPC2;STX16
GO_Biological_Process_2023__Negative Regulation Of Endothelial Cell Apoptotic Process (GO:2000352),0.9153225806451613,1.0,0.6655823917266552,0.3341095900634533,PAK4;KRIT1
GO_Biological_Process_2023__Non-Canonical Wnt Signaling Pathway (GO:0035567),0.9157472417251755,1.0,0.7273521280834,0.36013004580089103,RAC1;GPI;FZD3;PRICKLE1;TMEM67;FZD9;SFRP4;FZD6;SMURF1;WNT5A;DAAM1;FZD1;TIAM1;WNT4;FZD2;DVL3;FZD5
GO_Biological_Process_2023__Regulation Of Oligodendrocyte Differentiation (GO:0048713),0.9160621761658031,1.0,0.6473782268584795,0.32961531155221735,SOX1
GO_Biological_Process_2023__Negative Regulation Of Wound Healing (GO:0061045),0.9166666666666666,1.0,-0.704601666217685,-0.1739639037433155,APOE;SLC12A2;MMRN1;PROC;TFPI;EPPK1;EDN1;PHLDB2;ALOX5;THBD;CRK;VTN;APOH;KNG1;SERPINE2;FGF2;AJAP1;MYOZ1;CLASP1;SERPINE1;CLASP2;CD109;CASK;APCS;TNF;PTEN;CLDN3
GO_Biological_Process_2023__Positive Regulation Of Actin Filament Bundle Assembly (GO:0032233),0.917,1.0,0.7458758273929084,0.3699125485155161,PXN;TGFB3;RAC1;RAPGEF3;SYNPO;FHOD1;LIMK1;APOA1;LPAR1;ARHGEF10
GO_Biological_Process_2023__Response To Reactive Oxygen Species (GO:0000302),0.917,1.0,0.7854750747103314,0.38701851777620067,PXN;MAPK9;MPV17L2;MPV17L;PEX2;PEX5;FYN;SOD1;MT3;FER;SQSTM1
GO_Biological_Process_2023__Membrane Repolarization (GO:0086009),0.917610710607621,1.0,0.642023368951972,0.3295524912653663,KCNH2;KCNE5
GO_Biological_Process_2023__Response To Interferon-Alpha (GO:0035455),0.9177083333333333,1.0,0.6626808243969293,0.345121542658453,IFNAR1;LAMP3;BST2
GO_Molecular_Function_2023__Phosphotyrosine Residue Binding (GO:0001784),0.917753259779338,1.0,0.7251306814741819,0.36103829844165447,RASA1;PIK3R1;SHC1;VAV2;PTPN6;PTPN11
GO_Biological_Process_2023__Ubiquitin-Dependent Protein Catabolic Process Via The Multivesicular Body Sorting Pathway (GO:0043162),0.9178356713426854,1.0,0.7085432559398508,0.35456135230062324,VPS4A;RNF126;VPS37A;VPS37B;MVB12A;VPS28;CHMP7;CHMP2A;RNF115
GO_Biological_Process_2023__Renal System Development (GO:0072001),0.9179179179179179,1.0,0.7684822329823524,0.37836291049605353,CEP290;PAX2;FOXF1;C1GALT1;TCF21;MME;WFS1;PKD1;HELLS;POLR2D
GO_Molecular_Function_2023__ATP Binding (GO:0005524),0.918,1.0,0.8762294425404888,0.42092950562840575,YARS2;EPB42;DYRK2;TWF1;AKT2;OAS1;ABCB9;NIM1K;PPIP5K2;HSPA4;STK38L;LANCL2;RYR1;VPS4A;PFKM;OAS2;BCKDK;STK4;THG1L;MARK4;GPI;PGK1;SYN1;ABCB8;STK3;PRKAG1;STK11;ABCF2;NEK6;SRPK2;SARS2;ATP7A;NDUFA13;NAIP;PNPLA8;HSPA4L;ERN2;MKNK2;PEX1;MAST1;UBA2;MTPAP;GSS;WNK1;MYO9B;INSR;IRAK3;SIK1;FICD;CHD8;OAS3;PDK4;DHX36;SLC12A4;ABCA12;SMARCA5;TOP1;TDG;BMPR1A;RTEL1;PAPOLA;PRKCI;PGK2;BRSK1;ABCA2;CDKL5;ABCD1;MAP4K5;DAPK3;PANK3;PNKP;PRPS1;PMVK;PI4K2A;ABL1;PXK;PLK1;SMC4;ACVR1B;STK17A;HSPA5;MCM6;PDXK;CDC42BPB;HSPA1A;ABCE1;MTHFD1L;N4BP2;P2RX5;AARS2;SPHK1;RHOBTB3;SRPK1;ABCF1;UHMK1;ERCC6;EIF4G1;MVK;TBCK;ABCD4;GCK;PPP5C;CDK6;EIF2B2
GO_Biological_Process_2023__NIK/NF-kappaB Signaling (GO:0038061),0.9186746987951807,1.0,0.6918216087086763,0.3489827180307756,AMFR;BIRC3;TLR3;IRAK1;BTRC;TAB3;CREBBP;DICER1;CARD14;TLR6;TNFRSF10A;CHUK;TAB2;MAP3K7
GO_Biological_Process_2023__Positive Regulation Of Endothelial Cell Proliferation (GO:0001938),0.919,1.0,0.7853279153394797,0.3854408263979493,PDCD6;AGGF1;EGF;EMC10;MYDGF;ZNF580;SIRT6;APLN;FGFR1;PLCG1;HMGB2;PRKD2;NELL2;FGFBP1;PDPK1
GO_Molecular_Function_2023__Sterol Binding (GO:0032934),0.919,1.0,0.7600017453743365,0.3702006386250584,ANXA6;TSPO2;VDAC1;SLC38A9;ERLIN2;OSBPL2;STARD3NL;SH2D2A;OSBPL11;APOA1;OSBPL10;CETP;SCARB2;GPR183;SOAT2
GO_Biological_Process_2023__Regulation Of Small GTPase Mediated Signal Transduction (GO:0051056),0.919,1.0,0.811328318980518,0.3940414006199994,SLC6A2;FAM13B;MCF2;ARHGAP22;DYNLL1;ARHGAP39;ARHGAP26;PLEKHG4B;ARHGAP35;PLEKHG4;NUP62;SRC;VAV2;MYO9B;SQSTM1;TRIO;FAM13A;DOCK2;ARHGAP12;KALRN;PREX1;ARHGAP5;PLEKHG1;ARHGAP19;ARHGEF10;FGD1;PLCE1;ARHGEF40;TIAM2;FOXM1;ARHGEF28;ARHGAP18;ECT2;RABL3;CD2AP;ARHGEF3;VAV1;MRAP;TIAM1;DOCK3;OBSCN;DNMBP;RASGRF1;DOCK8;FGD4;ARHGEF25;ARHGAP11A;ARHGAP28
GO_Biological_Process_2023__Long-Chain Fatty Acid Metabolic Process (GO:0001676),0.919,1.0,0.7913565025821595,0.3849473652725002,ACSL6;ABHD12;CYP2C9;CYP4F2;PNPLA8;ACOT8;ACSBG2;CYP2C8;CYP2E1;ACSBG1;ACSL4;ALOX15B;SLC27A4;SLC27A2;ELOVL6;CYP2J2
GO_Biological_Process_2023__Cytoskeleton Organization (GO:0007010),0.919,1.0,0.8136631046902744,0.3981002360950307,ANK1;LARP4;FITM2;PCLO;PAK4;ARAP3;RAC1;MLST8;RICTOR;KISS1;BRWD1;CNTNAP1;MAST1;DIAPH1;MAST4;BRWD3;CAMSAP1;DMTN;SIPA1L3;NOL3;THY1;CFAP410;MAPKAP1;PDZD8;ZNF135;PRKCI;ZRANB1;CCL7;LRCH3;FGD1;PLCE1;MICAL2;KRT4;PALLD;MICAL1;STRIP2
GO_Molecular_Function_2023__Tumor Necrosis Factor Receptor Superfamily Binding (GO:0032813),0.9191919191919192,1.0,0.6899214495830628,0.35030991710128795,TNFSF11;EDA;NOL3;CASP8AP2;TNF;SIVA1
GO_Biological_Process_2023__Positive Regulation Of Lymphocyte Chemotaxis (GO:0140131),0.9193381592554292,1.0,0.6645595892225753,0.35309582412262763,WNK1;CCL7;WNT5A;NEDD9;CCL5;ADAM17;OXSR1;CCL4;XCL1
GO_Biological_Process_2023__Peroxisomal Membrane Transport (GO:0015919),0.9195046439628483,1.0,0.6506575230672516,0.33796583156998494,PEX2;PEX5;PEX1;PEX7;PEX3;ABCD2;PEX19
GO_Biological_Process_2023__Positive Regulation Of Epidermal Cell Differentiation (GO:0045606),0.9197080291970803,1.0,0.6424245816640193,0.3385979304028792,SFRP4;NCOA3;PRKCH
GO_Biological_Process_2023__Regulation Of Neurogenesis (GO:0050767),0.91991991991992,1.0,0.7666177328830898,0.37701243734238127,IFNG;SERPINF1;HOOK3;MME;NAP1L1
GO_Biological_Process_2023__RNA Catabolic Process (GO:0006401),0.92,1.0,0.7410417166111083,0.3630321868369851,NUDT12;RNASEH2A;LSM5;XRN2;SND1;EXOSC5;EXOSC6;NCBP1;LSM6;EXOSC9;EXOSC2;EXOSC4;RNASE2;DNA2;HNRNPD;METTL3;EXOSC1;SUPV3L1;RNASEH1;DCP2;HSPA1A;NUDT16
GO_Biological_Process_2023__Positive Regulation Of Erythrocyte Differentiation (GO:0045648),0.9204431017119838,1.0,0.6845434627453952,0.3481308117444154,TAL1;PRMT1;HMGB2;INHBA;ZNF16;GATA1;PRKDC;FAM210B;ACVR1B;ARNT;HSPA1A
GO_Biological_Process_2023__Modulation By Host Of Viral Process (GO:0044788),0.9204892966360856,1.0,0.6558669327220121,0.33550861968852075,PAIP1;EEA1
GO_Biological_Process_2023__Epithelial To Mesenchymal Transition (GO:0001837),0.921,1.0,0.7264479155317518,0.3609719875477687,S100A4;TRIM28;IGF1;HNRNPAB
GO_Biological_Process_2023__Regulation Of Actin Filament Bundle Assembly (GO:0032231),0.9216683621566633,1.0,0.6400453654114157,0.3219534086752003,RAC1;SYNPO;FHOD1;LIMK1;TSC1
GO_Biological_Process_2023__Early Endosome To Late Endosome Transport (GO:0045022),0.9220647773279352,1.0,0.6561275257538489,0.332370030838,HOOK3;EEA1;ANKRD27;SNX16;EMP2;WDR91;ATG14
GO_Molecular_Function_2023__General Transcription Initiation Factor Binding (GO:0140296),0.9224572004028198,1.0,0.6944125183330244,0.3471538036011098,GTF2F1;RUVBL2;HSF1;TAF1;TBP;ZBTB43;GTF2A2;YEATS2
GO_Biological_Process_2023__Regulation Of Proteolysis Involved In Protein Catabolic Process (GO:1903050),0.9226069246435845,1.0,0.6654190106269507,0.3379775006493549,PKD1;NUB1;TMF1;PRKACA
